"ActivityName" "SubjectID" "Variable" "VariableAverage"
"Walking_Downstairs" 8 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.26298447
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-mean-X" 0.295923445
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-mean-Y" -0.0203994269075476
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-mean-Z" -0.0910278793952381
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-mean-X" 0.938417773333333
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-mean-Y" -0.0352304645104762
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-mean-Z" -0.082276174942619
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-mean-X" 0.130193043809524
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-mean-Y" -0.0206865965952381
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-mean-Z" 0.00262568854761905
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-mean-X" -0.0916383011071429
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-mean-Y" -0.0712598843142857
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-mean-Z" 0.116804400690476
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-mean-X" -0.094591202447619
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0597608334619048
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0678080598785714
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerMag-mean" 0.145886357935714
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometerMag-mean" 0.145886357935714
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerkMag-mean" -0.16237608927619
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeMag-mean" -0.168921400633333
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerkMag-mean" -0.469028434047619
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-mean-X" 0.103128506197619
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-mean-Y" -0.183120455428571
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-mean-Z" -0.103705822657857
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-mean-X" -0.0645354342404762
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.313643041809524
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.293677789595238
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-mean-X" -0.325042890904762
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-mean-Y" -0.312512195452381
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-mean-Z" -0.250686586719048
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerMag-mean" 0.222203941
"Walking_Downstairs" 9 "freqDomain-BodyBodyAccelerometerJerkMag-mean" 0.00716877883571429
"Walking_Downstairs" 9 "freqDomain-BodyBodyGyroscopeMag-mean" -0.347540226666667
"Walking_Downstairs" 9 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.463172053809524
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-std-X" 0.213392270547619
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-std-Y" -0.208310705504762
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometer-std-Z" -0.00771530035714285
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-std-X" -0.952141220714286
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-std-Y" -0.936306558809524
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometer-std-Z" -0.876641297380952
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-std-X" 0.017623342197619
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-std-Y" -0.3094424725
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerk-std-Z" -0.359513362761905
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-std-X" -0.396429197952381
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-std-Y" -0.340765233142857
"Walking_Downstairs" 9 "timeDomain-BodyGyroscope-std-Z" -0.279685150191905
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-std-X" -0.509669314047619
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-std-Y" -0.448602451190476
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerk-std-Z" -0.417239550952381
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerMag-std" 0.265120131365238
"Walking_Downstairs" 9 "timeDomain-GravityAccelerometerMag-std" 0.265120131365238
"Walking_Downstairs" 9 "timeDomain-BodyAccelerometerJerkMag-std" 0.039907818552381
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeMag-std" -0.322331464761905
"Walking_Downstairs" 9 "timeDomain-BodyGyroscopeJerkMag-std" -0.455855425238095
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-std-X" 0.250488758869048
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-std-Y" -0.273561385142857
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometer-std-Z" -0.0349494927142857
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-std-X" 0.00938224337142857
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-std-Y" -0.355981821428571
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerJerk-std-Z" -0.425377408333333
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-std-X" -0.423558773952381
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-std-Y" -0.364282565714286
"Walking_Downstairs" 9 "freqDomain-BodyGyroscope-std-Z" -0.356561471714286
"Walking_Downstairs" 9 "freqDomain-BodyAccelerometerMag-std" 0.0888671674047619
"Walking_Downstairs" 9 "freqDomain-BodyBodyAccelerometerJerkMag-std" 0.0705526138333333
"Walking_Downstairs" 9 "freqDomain-BodyBodyGyroscopeMag-std" -0.424170737142857
"Walking_Downstairs" 9 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.485158906904762
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-mean-X" 0.290401594315789
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-mean-Y" -0.0200050770710526
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-mean-Z" -0.110848597247368
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-mean-X" 0.939807421052632
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-mean-Y" -0.0646160768947368
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-mean-Z" 0.0418715409263158
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-mean-X" 0.100959387447368
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0107824902368421
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-mean-Z" 0.000152617173684209
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-mean-X" -0.124839594289474
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-mean-Y" -0.106742538831579
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-mean-Z" 0.0724433685578947
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0643764005526316
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0489378053157895
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0720413112078947
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerMag-mean" 0.250843769394737
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometerMag-mean" 0.250843769394737
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerkMag-mean" 0.0507010228431579
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeMag-mean" -0.0238468037578947
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerkMag-mean" -0.401854311315789
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-mean-X" 0.215665273157895
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-mean-Y" 0.00904660360263158
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-mean-Z" -0.157728357742105
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-mean-X" 0.181419131002632
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.119504295573684
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.240679035428947
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-mean-X" -0.214350280079211
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-mean-Y" -0.272495710342105
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-mean-Z" 0.0391366814342105
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerMag-mean" 0.220115703368421
"Walking_Downstairs" 10 "freqDomain-BodyBodyAccelerometerJerkMag-mean" 0.156978047052632
"Walking_Downstairs" 10 "freqDomain-BodyBodyGyroscopeMag-mean" -0.312347510289474
"Walking_Downstairs" 10 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.484196484736842
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-std-X" 0.295733547631579
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-std-Y" 0.00407915363157895
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometer-std-Z" -0.183557562032895
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-std-X" -0.939267613157895
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-std-Y" -0.937003823684211
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometer-std-Z" -0.902085224736842
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-std-X" 0.223275806105263
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-std-Y" -0.105020355562895
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerk-std-Z" -0.318188417289474
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-std-X" -0.304745377026316
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-std-Y" -0.311407525263158
"Walking_Downstairs" 10 "timeDomain-BodyGyroscope-std-Z" -0.0353021837
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-std-X" -0.416986139210526
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-std-Y" -0.471650977631579
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerk-std-Z" -0.227137389605263
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerMag-std" 0.156998205421053
"Walking_Downstairs" 10 "timeDomain-GravityAccelerometerMag-std" 0.156998205421053
"Walking_Downstairs" 10 "timeDomain-BodyAccelerometerJerkMag-std" 0.110877231263158
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeMag-std" -0.280382850552632
"Walking_Downstairs" 10 "timeDomain-BodyGyroscopeJerkMag-std" -0.494105756315789
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-std-X" 0.324957743157895
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-std-Y" -0.0633337717526316
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometer-std-Z" -0.268686170263158
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-std-X" 0.156912678626316
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-std-Y" -0.153355802565789
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerJerk-std-Z" -0.396147929736842
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-std-X" -0.339514358157895
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-std-Y" -0.343237004473684
"Walking_Downstairs" 10 "freqDomain-BodyGyroscope-std-Z" -0.1503916379
"Walking_Downstairs" 10 "freqDomain-BodyAccelerometerMag-std" -0.0616742840815789
"Walking_Downstairs" 10 "freqDomain-BodyBodyAccelerometerJerkMag-std" 0.0380266696789474
"Walking_Downstairs" 10 "freqDomain-BodyBodyGyroscopeMag-std" -0.387780104447368
"Walking_Downstairs" 10 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.544988519210526
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-mean-X" 0.291605631956522
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-mean-Y" -0.0178097721219565
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-mean-Z" -0.111070149978261
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-mean-X" 0.941746406521739
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-mean-Y" -0.200321942608696
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-mean-Z" 0.132371684891304
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0897168657173913
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0252274201521739
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.0225208905847826
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-mean-X" -0.12506869905
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-mean-Y" -0.0262775345369565
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-mean-Z" 0.057524457376087
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0220916265065217
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0520272987304348
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0373048405934783
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerMag-mean" 0.126227657258696
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometerMag-mean" 0.126227657258696
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerkMag-mean" -0.198206139934783
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeMag-mean" -0.19788336026087
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerkMag-mean" -0.599294760652174
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-mean-X" 0.0351937228130435
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-mean-Y" 0.0247508134326087
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-mean-Z" -0.377624755652174
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-mean-X" -0.120463004665217
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.177479240097826
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.530225529130435
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-mean-X" -0.318777012804348
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-mean-Y" -0.528254524130435
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-mean-Z" -0.273459111956522
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerMag-mean" 0.0902807576630435
"Walking_Downstairs" 11 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.097454996626087
"Walking_Downstairs" 11 "freqDomain-BodyBodyGyroscopeMag-mean" -0.456170108913043
"Walking_Downstairs" 11 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.668340527608696
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-std-X" 0.142456557034783
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-std-Y" 0.0708122725543478
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometer-std-Z" -0.324026938043478
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-std-X" -0.954497498695652
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-std-Y" -0.926310469565217
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometer-std-Z" -0.925814906086956
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-std-X" -0.0834212653347826
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-std-Y" -0.126816662141304
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerk-std-Z" -0.579710482173913
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-std-X" -0.374069023580435
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-std-Y" -0.495911719565217
"Walking_Downstairs" 11 "timeDomain-BodyGyroscope-std-Z" -0.318959594782609
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-std-X" -0.53437494826087
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-std-Y" -0.684593318695652
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerk-std-Z" -0.480559152608696
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerMag-std" 0.0507743652521739
"Walking_Downstairs" 11 "timeDomain-GravityAccelerometerMag-std" 0.0507743652521739
"Walking_Downstairs" 11 "timeDomain-BodyAccelerometerJerkMag-std" -0.127017223413043
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeMag-std" -0.339349828493478
"Walking_Downstairs" 11 "timeDomain-BodyGyroscopeJerkMag-std" -0.677750588478261
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-std-X" 0.179906764395652
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-std-Y" 0.0262777181065217
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometer-std-Z" -0.348626581521739
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-std-X" -0.12834163051087
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-std-Y" -0.130443829826087
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerJerk-std-Z" -0.628902742826087
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-std-X" -0.397722757934783
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-std-Y" -0.481127494565217
"Walking_Downstairs" 11 "freqDomain-BodyGyroscope-std-Z" -0.397220471086957
"Walking_Downstairs" 11 "freqDomain-BodyAccelerometerMag-std" -0.137123060369565
"Walking_Downstairs" 11 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.173661753717391
"Walking_Downstairs" 11 "freqDomain-BodyBodyGyroscopeMag-std" -0.380559426947826
"Walking_Downstairs" 11 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.714229669347826
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-mean-X" 0.281521097391304
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-mean-Y" -0.018084266865793
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-mean-Z" -0.10955593226087
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-mean-X" 0.949861980652174
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-mean-Y" -0.178702175434783
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-mean-Z" -0.0561050624630435
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0621500251717391
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-mean-Y" -0.0119289154608696
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-mean-Z" 0.00485262425869565
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-mean-X" -0.112531564434783
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-mean-Y" -0.0427336692521739
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-mean-Z" 0.0895434978391304
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0264668968652174
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0609177195869565
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0653239980021739
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerMag-mean" 0.0183139429630435
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometerMag-mean" 0.0183139429630435
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerkMag-mean" -0.107091019565217
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeMag-mean" -0.213351510686957
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerkMag-mean" -0.442831079130435
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-mean-X" 0.0235049348717391
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-mean-Y" 0.150510001156522
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-mean-Z" -0.402121221521739
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-mean-X" -0.00701472271717392
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-mean-Y" 0.00639406888695652
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.451614324565217
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-mean-X" -0.178856167345652
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-mean-Y" -0.420631474130435
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-mean-Z" -0.212767364326087
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerMag-mean" 0.148017269434783
"Walking_Downstairs" 12 "freqDomain-BodyBodyAccelerometerJerkMag-mean" 0.0769968373
"Walking_Downstairs" 12 "freqDomain-BodyBodyGyroscopeMag-mean" -0.344938419969565
"Walking_Downstairs" 12 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.458227490826087
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-std-X" 0.0424084916086956
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-std-Y" 0.11083534373913
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometer-std-Z" -0.425017413478261
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-std-X" -0.959504017391304
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-std-Y" -0.94329842826087
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometer-std-Z" -0.935399348043478
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-std-X" 0.00631914373913043
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-std-Y" 0.0629216671304348
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerk-std-Z" -0.498655793478261
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-std-X" -0.362143061643478
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-std-Y" -0.47628774326087
"Walking_Downstairs" 12 "timeDomain-BodyGyroscope-std-Z" -0.337806681456522
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-std-X" -0.278608163891304
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-std-Y" -0.517479109130435
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerk-std-Z" -0.365232197456522
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerMag-std" 0.0972608274652174
"Walking_Downstairs" 12 "timeDomain-GravityAccelerometerMag-std" 0.0972608274652174
"Walking_Downstairs" 12 "timeDomain-BodyAccelerometerJerkMag-std" 0.0655781271934783
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeMag-std" -0.32045862629
"Walking_Downstairs" 12 "timeDomain-BodyGyroscopeJerkMag-std" -0.452449935
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-std-X" 0.0483347068913043
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-std-Y" 0.016749510173913
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometer-std-Z" -0.48739012673913
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-std-X" -0.072311431676087
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-std-Y" 0.0515123126413043
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerJerk-std-Z" -0.544461425869565
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-std-X" -0.4223632375
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-std-Y" -0.518923134565217
"Walking_Downstairs" 12 "freqDomain-BodyGyroscope-std-Z" -0.448512990434783
"Walking_Downstairs" 12 "freqDomain-BodyAccelerometerMag-std" -0.105124972078261
"Walking_Downstairs" 12 "freqDomain-BodyBodyAccelerometerJerkMag-std" 0.0420631251108696
"Walking_Downstairs" 12 "freqDomain-BodyBodyGyroscopeMag-std" -0.423553971956522
"Walking_Downstairs" 12 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.486780424347826
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometer-mean-X" 0.294907553404255
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometer-mean-Y" -0.0143723839108511
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometer-mean-Z" -0.101993941531915
"Walking_Downstairs" 13 "timeDomain-GravityAccelerometer-mean-X" 0.941875619787234
"Walking_Downstairs" 13 "timeDomain-GravityAccelerometer-mean-Y" -0.211555112553191
"Walking_Downstairs" 13 "timeDomain-GravityAccelerometer-mean-Z" -0.0950820341687234
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometerJerk-mean-X" 0.101704538333298
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometerJerk-mean-Y" -0.00751868156382979
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.0252977670276596
"Walking_Downstairs" 13 "timeDomain-BodyGyroscope-mean-X" -0.122672201757447
"Walking_Downstairs" 13 "timeDomain-BodyGyroscope-mean-Y" -0.0237205719148936
"Walking_Downstairs" 13 "timeDomain-BodyGyroscope-mean-Z" 0.111284239655957
"Walking_Downstairs" 13 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0647199842553191
"Walking_Downstairs" 13 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0669414080765958
"Walking_Downstairs" 13 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0512020476
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometerMag-mean" -0.0294634299553191
"Walking_Downstairs" 13 "timeDomain-GravityAccelerometerMag-mean" -0.0294634299553191
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometerJerkMag-mean" -0.127926051502128
"Walking_Downstairs" 13 "timeDomain-BodyGyroscopeMag-mean" -0.102114480531915
"Walking_Downstairs" 13 "timeDomain-BodyGyroscopeJerkMag-mean" -0.323552439276596
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometer-mean-X" -0.0726602663212766
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometer-mean-Y" -0.0364535247659574
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometer-mean-Z" -0.151178724793617
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometerJerk-mean-X" -0.11485155627234
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.207812348246809
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.276138039897872
"Walking_Downstairs" 13 "freqDomain-BodyGyroscope-mean-X" -0.319677124659574
"Walking_Downstairs" 13 "freqDomain-BodyGyroscope-mean-Y" -0.133828886725532
"Walking_Downstairs" 13 "freqDomain-BodyGyroscope-mean-Z" -0.212906662531915
"Walking_Downstairs" 13 "freqDomain-BodyAccelerometerMag-mean" 0.0528791880659574
"Walking_Downstairs" 13 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.0282156656914894
"Walking_Downstairs" 13 "freqDomain-BodyBodyGyroscopeMag-mean" -0.206121707212766
"Walking_Downstairs" 13 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.266399903210638
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometer-std-X" -0.0681563626617021
"Walking_Downstairs" 13 "timeDomain-BodyAccelerometer-std-Y" -0.03212524665
